season,raceName,driverRef,first_set,stint_1,second_set,stint_2,third_set,stint_3,fourth_set,stint_4,fifth_set,stint_5,sixth_set,stint_6,total
2016,Abu Dhabi Grand Prix,hamilton,Ultra soft,7,Soft,21,Soft,27,,,,,,,55
2016,Abu Dhabi Grand Prix,rosberg,Ultra soft,8,Soft,21,Soft,26,,,,,,,55
2016,Abu Dhabi Grand Prix,vettel,Ultra soft,8,Soft,29,Super soft,18,,,,,,,55
2016,Abu Dhabi Grand Prix,verstappen,Super soft,21,Soft,34,,,,,,,,,55
2016,Abu Dhabi Grand Prix,ricciardo,Super soft,9,Soft,15,Soft,31,,,,,,,55
2016,Abu Dhabi Grand Prix,raikkonen,Ultra soft,7,Soft,18,Soft,30,,,,,,,55
2016,Abu Dhabi Grand Prix,hulkenberg,Ultra soft,8,Soft,18,Soft,29,,,,,,,55
2016,Abu Dhabi Grand Prix,perez,Ultra soft,9,Soft,18,Soft,28,,,,,,,55
2016,Abu Dhabi Grand Prix,massa,Ultra soft,8,Soft,22,Soft,25,,,,,,,55
2016,Abu Dhabi Grand Prix,alonso,Ultra soft,7,Soft,31,Super soft,17,,,,,,,55
2016,Abu Dhabi Grand Prix,grosjean,Soft,20,Soft,18,Super soft,17,,,,,,,55
2016,Abu Dhabi Grand Prix,gutierrez,Super soft,8,Soft,20,Soft,27,,,,,,,55
2016,Abu Dhabi Grand Prix,ocon,Soft,22,Soft,14,Super soft,18,,,,,,,54
2016,Abu Dhabi Grand Prix,wehrlein,Ultra soft,6,Soft,18,Soft,30,,,,,,,54
2016,Abu Dhabi Grand Prix,ericsson,Soft,38,Super soft,16,,,,,,,,,54
2016,Abu Dhabi Grand Prix,nasr,Super soft,7,Soft,29,Soft,18,,,,,,,54
2016,Abu Dhabi Grand Prix,palmer,Ultra soft,7,Soft,14,Soft,20,Super soft,13,,,,,54
2016,Abu Dhabi Grand Prix,sainz,Super soft,6,Soft,22,Soft,,,,,,,,28
2016,Abu Dhabi Grand Prix,kvyat,Super soft,8,Soft,,,,,,,,,,8
2016,Abu Dhabi Grand Prix,button,Soft,,,,,,,,,,,,0
2016,Abu Dhabi Grand Prix,bottas,Ultra soft,,,,,,,,,,,,0
2016,Abu Dhabi Grand Prix,magnussen,Soft,1,Soft,,,,,,,,,,1
2017,Abu Dhabi Grand Prix,hartley,Super soft,26,Ultra soft,28,,,,,,,,,54
2017,Abu Dhabi Grand Prix,sainz,Ultra soft,31,Super soft,,,,,,,,,,31
2017,Abu Dhabi Grand Prix,ricciardo,Ultra soft,19,Super soft,,,,,,,,,,19
2017,Abu Dhabi Grand Prix,ocon,Ultra soft,31,Super soft,24,,,,,,,,,55
2017,Abu Dhabi Grand Prix,massa,Ultra soft,22,Super soft,32,,,,,,,,,54
2017,Abu Dhabi Grand Prix,alonso,Ultra soft,21,Super soft,33,,,,,,,,,54
2017,Abu Dhabi Grand Prix,magnussen,Ultra soft,22,Super soft,32,,,,,,,,,54
2017,Abu Dhabi Grand Prix,raikkonen,Ultra soft,15,Super soft,40,,,,,,,,,55
2017,Abu Dhabi Grand Prix,stroll,Ultra soft,11,Super soft,18,Ultra soft,6,Ultra soft,19,,,,,54
2017,Abu Dhabi Grand Prix,hamilton,Ultra soft,24,Super soft,31,,,,,,,,,55
2017,Abu Dhabi Grand Prix,ericsson,Super soft,30,Ultra soft,24,,,,,,,,,54
2017,Abu Dhabi Grand Prix,verstappen,Ultra soft,14,Super soft,41,,,,,,,,,55
2017,Abu Dhabi Grand Prix,hulkenberg,Ultra soft,17,Super soft,38,,,,,,,,,55
2017,Abu Dhabi Grand Prix,wehrlein,Super soft,28,Ultra soft,26,,,,,,,,,54
2017,Abu Dhabi Grand Prix,gasly,Ultra soft,30,Super soft,24,,,,,,,,,54
2017,Abu Dhabi Grand Prix,grosjean,Ultra soft,32,Super soft,22,,,,,,,,,54
2017,Abu Dhabi Grand Prix,vettel,Ultra soft,20,Super soft,35,,,,,,,,,55
2017,Abu Dhabi Grand Prix,perez,Ultra soft,16,Super soft,39,,,,,,,,,55
2017,Abu Dhabi Grand Prix,vandoorne,Ultra soft,12,Super soft,42,,,,,,,,,54
2017,Abu Dhabi Grand Prix,bottas,Ultra soft,21,Super soft,34,,,,,,,,,55
2016,Australian Grand Prix,rosberg,Super soft,12,Soft,6,Medium,39,,,,,,,57
2016,Australian Grand Prix,hamilton,Super soft,16,Medium,2,Medium,39,,,,,,,57
2016,Australian Grand Prix,vettel,Super soft,13,Super soft,5,Super soft,17,Soft,22,,,,,57
2016,Australian Grand Prix,ricciardo,Super soft,12,Super soft,6,Soft,24,Super soft,15,,,,,57
2016,Australian Grand Prix,massa,Super soft,11,Soft,7,Medium,39,,,,,,,57
2016,Australian Grand Prix,grosjean,Soft,18,Medium,39,,,,,,,,,57
2016,Australian Grand Prix,hulkenberg,Soft,16,Medium,2,Medium,39,,,,,,,57
2016,Australian Grand Prix,bottas,Soft,17,Medium,2,Medium,39,,,,,,,58
2016,Australian Grand Prix,sainz,Super soft,8,Soft,10,Soft,13,Medium,26,,,,,57
2016,Australian Grand Prix,verstappen,Super soft,13,Soft,5,Soft,14,Medium,25,,,,,57
2016,Australian Grand Prix,palmer,Super soft,12,Soft,6,Medium,39,,,,,,,57
2016,Australian Grand Prix,magnussen,Super soft,1,Soft,17,Medium,39,,,,,,,57
2016,Australian Grand Prix,perez,Soft,16,Medium,2,Medium,39,,,,,,,57
2016,Australian Grand Prix,button,Soft,15,Soft,3,Super soft,12,Medium,26,,,,,56
2016,Australian Grand Prix,nasr,Super soft,10,Soft,8,Medium,38,,,,,,,56
2016,Australian Grand Prix,wehrlein,Super soft,11,Soft,7,Soft,14,Medium,24,,,,,56
2016,Australian Grand Prix,ericsson,Super soft,11,Soft,7,Medium,20,,,,,,,38
2016,Australian Grand Prix,raikkonen,Super soft,16,Super soft,5,,,,,,,,,21
2016,Australian Grand Prix,haryanto,Super soft,12,Soft,5,,,,,,,,,17
2016,Australian Grand Prix,gutierrez,Soft,,,,,,,,,,,,0
2016,Australian Grand Prix,alonso,Super soft,12,Soft,4,,,,,,,,,16
2016,Australian Grand Prix,kvyat,,,,,,,,,,,,,
2017,Australian Grand Prix,vettel,Ultra soft,23,Soft,34,,,,,,,,,57
2017,Australian Grand Prix,hamilton,Ultra soft,17,Soft,40,,,,,,,,,57
2017,Australian Grand Prix,bottas,Ultra soft,25,Soft,32,,,,,,,,,57
2017,Australian Grand Prix,raikkonen,Ultra soft,26,Soft,31,,,,,,,,,57
2017,Australian Grand Prix,verstappen,Ultra soft,25,Super soft,32,,,,,,,,,57
2017,Australian Grand Prix,massa,Ultra soft,20,Super soft,37,,,,,,,,,57
2017,Australian Grand Prix,perez,Ultra soft,17,Soft,39,,,,,,,,,56
2017,Australian Grand Prix,sainz,Ultra soft,18,Soft,38,,,,,,,,,56
2017,Australian Grand Prix,kvyat,Ultra soft,34,Super soft,15,Ultra soft,7,,,,,,,56
2017,Australian Grand Prix,ocon,Ultra soft,15,Soft,41,,,,,,,,,56
2017,Australian Grand Prix,hulkenberg,Ultra soft,16,Soft,14,Ultra soft,26,,,,,,,56
2017,Australian Grand Prix,giovinazzi,Soft,15,Super soft,40,,,,,,,,,55
2017,Australian Grand Prix,vandoorne,Ultra soft,9,Soft,46,,,,,,,,,55
2017,Australian Grand Prix,alonso,Ultra soft,16,Super soft,34,,,,,,,,,50
2017,Australian Grand Prix,magnussen,Soft,1,Super soft,43,Ultra soft,2,,,,,,,46
2017,Australian Grand Prix,stroll,Super soft,5,Ultra soft,24,Ultra soft,11,,,,,,,40
2017,Australian Grand Prix,ricciardo,Ultra soft,25,,,,,,,,,,,25
2017,Australian Grand Prix,ericsson,Super soft,21,,,,,,,,,,,21
2017,Australian Grand Prix,palmer,Soft,15,,,,,,,,,,,15
2017,Australian Grand Prix,grosjean,Ultra soft,13,,,,,,,,,,,13
2016,Austrian Grand Prix,hamilton,Ultra soft,21,Soft,33,Soft,17,,,,,,,71
2016,Austrian Grand Prix,verstappen,Super soft,15,Soft,56,,,,,,,,,71
2016,Austrian Grand Prix,raikkonen,Super soft,22,Soft,49,,,,,,,,,71
2016,Austrian Grand Prix,rosberg,Ultra soft,10,Soft,45,Super soft,16,,,,,,,71
2016,Austrian Grand Prix,ricciardo,Super soft,14,Soft,46,Ultra soft,11,,,,,,,71
2016,Austrian Grand Prix,button,Ultra soft,9,Soft,17,Soft,45,,,,,,,71
2016,Austrian Grand Prix,grosjean,Super soft,26,Soft,45,,,,,,,,,71
2016,Austrian Grand Prix,sainz,Super soft,9,Soft,19,Soft,43,,,,,,,71
2016,Austrian Grand Prix,bottas,Ultra soft,9,Soft,42,Super soft,19,,,,,,,70
2016,Austrian Grand Prix,wehrlein,Ultra soft,13,Ultra soft,10,Soft,47,,,,,,,70
2016,Austrian Grand Prix,gutierrez,Super soft,21,Super soft,20,Soft,29,,,,,,,70
2016,Austrian Grand Prix,palmer,Super soft,12,Soft,38,Super soft,20,,,,,,,70
2016,Austrian Grand Prix,nasr,Soft,43,Super soft,27,,,,,,,,,70
2016,Austrian Grand Prix,magnussen,Super soft,11,Soft,38,Super soft,21,,,,,,,70
2016,Austrian Grand Prix,ericsson,Super soft,12,Soft,38,Super soft,20,,,,,,,70
2016,Austrian Grand Prix,haryanto,Soft,27,Super soft,23,Super soft,20,,,,,,,70
2016,Austrian Grand Prix,perez,Ultra soft,9,Super soft,17,Soft,43,,,,,,,69
2016,Austrian Grand Prix,alonso,Super soft,8,Soft,18,Soft,38,,,,,,,64
2016,Austrian Grand Prix,hulkenberg,Ultra soft,8,Super soft,16,Soft,26,Ultra soft,14,,,,,64
2016,Austrian Grand Prix,massa,Super soft,12,Soft,44,Super soft,7,,,,,,,63
2016,Austrian Grand Prix,vettel,Super soft,,,,,,,,,,,,0
2016,Austrian Grand Prix,kvyat,Ultra soft,,,,,,,,,,,,0
2017,Austrian Grand Prix,bottas,Ultra soft,41,Super soft,30,,,,,,,,,71
2017,Austrian Grand Prix,vettel,Ultra soft,34,Super soft,37,,,,,,,,,71
2017,Austrian Grand Prix,ricciardo,Ultra soft,33,Super soft,38,,,,,,,,,71
2017,Austrian Grand Prix,hamilton,Super soft,31,Ultra soft,40,,,,,,,,,71
2017,Austrian Grand Prix,raikkonen,Ultra soft,44,Super soft,27,,,,,,,,,71
2017,Austrian Grand Prix,grosjean,Ultra soft,36,Super soft,35,,,,,,,,,71
2017,Austrian Grand Prix,perez,Ultra soft,35,Super soft,35,,,,,,,,,70
2017,Austrian Grand Prix,ocon,Ultra soft,42,Super soft,28,,,,,,,,,70
2017,Austrian Grand Prix,massa,Soft,47,Ultra soft,23,,,,,,,,,70
2017,Austrian Grand Prix,stroll,Super soft,35,Ultra soft,35,,,,,,,,,70
2017,Austrian Grand Prix,palmer,Soft,34,Ultra soft,36,,,,,,,,,70
2017,Austrian Grand Prix,vandoorne,Ultra soft,31,Super soft,39,,,,,,,,,70
2017,Austrian Grand Prix,hulkenberg,Super soft,14,Soft,56,,,,,,,,,70
2017,Austrian Grand Prix,wehrlein,Super soft,35,Ultra soft,35,,,,,,,,,70
2017,Austrian Grand Prix,ericsson,Ultra soft,34,Super soft,35,,,,,,,,,69
2017,Austrian Grand Prix,kvyat,Ultra soft,1,Soft,54,Soft,13,,,,,,,68
2017,Austrian Grand Prix,sainz,Ultra soft,40,Super soft,,,,,,,,,,40
2017,Austrian Grand Prix,magnussen,Super soft,,,,,,,,,,,,0
2017,Austrian Grand Prix,alonso,Ultra soft,,,,,,,,,,,,0
2017,Austrian Grand Prix,verstappen,Ultra soft,,,,,,,,,,,,0
2016,Azerbaijan Grand Prix,rosberg,Super soft,21,Soft,30,,,,,,,,,51
2016,Azerbaijan Grand Prix,vettel,Super soft,20,Soft,31,,,,,,,,,51
2016,Azerbaijan Grand Prix,perez,Super soft,16,Soft,35,,,,,,,,,51
2016,Azerbaijan Grand Prix,raikkonen,Super soft,8,Soft,43,,,,,,,,,51
2016,Azerbaijan Grand Prix,hamilton,Super soft,15,Soft,36,,,,,,,,,51
2016,Azerbaijan Grand Prix,bottas,Super soft,19,Soft,32,,,,,,,,,51
2016,Azerbaijan Grand Prix,ricciardo,Super soft,6,Soft,16,Medium,29,,,,,,,51
2016,Azerbaijan Grand Prix,verstappen,Super soft,5,Soft,15,Medium,31,,,,,,,51
2016,Azerbaijan Grand Prix,hulkenberg,Soft,20,Super soft,31,,,,,,,,,51
2016,Azerbaijan Grand Prix,massa,Super soft,7,Soft,21,Soft,23,,,,,,,51
2016,Azerbaijan Grand Prix,button,Super soft,6,Soft,19,Soft,26,,,,,,,51
2016,Azerbaijan Grand Prix,nasr,Super soft,7,Soft,17,Soft,26,,,,,,,50
2016,Azerbaijan Grand Prix,grosjean,Super soft,10,Soft,16,Medium,24,,,,,,,50
2016,Azerbaijan Grand Prix,magnussen,Super soft,6,Soft,44,,,,,,,,,50
2016,Azerbaijan Grand Prix,palmer,Super soft,11,Soft,20,Super soft,19,,,,,,,50
2016,Azerbaijan Grand Prix,gutierrez,Super soft,8,Soft,21,Super soft,21,,,,,,,50
2016,Azerbaijan Grand Prix,ericsson,Soft,16,Super soft,9,Soft,25,,,,,,,50
2016,Azerbaijan Grand Prix,haryanto,Super soft,1,Soft,48,,,,,,,,,49
2016,Azerbaijan Grand Prix,alonso,Super soft,5,Soft,19,Soft,,,,,,,,24
2016,Azerbaijan Grand Prix,wehrlein,Soft,29,Medium,,,,,,,,,,29
2016,Azerbaijan Grand Prix,sainz,Super soft,4,Soft,23,Super soft,,,,,,,,27
2016,Azerbaijan Grand Prix,kvyat,Super soft,5,Soft,,,,,,,,,,5
2017,Azerbaijan Grand Prix,ricciardo,Super soft,5,Soft,8,Super soft,9,Super soft,29,,,,,51
2017,Azerbaijan Grand Prix,bottas,Super soft,1,Soft,10,Super soft,11,Super soft,29,,,,,51
2017,Azerbaijan Grand Prix,stroll,Super soft,13,Soft,9,Super soft,29,,,,,,,51
2017,Azerbaijan Grand Prix,vettel,Super soft,12,Soft,10,Super soft,11,,,,,,,33
2017,Azerbaijan Grand Prix,hamilton,Super soft,12,Soft,10,Super soft,9,,,,,,,31
2017,Azerbaijan Grand Prix,ocon,Super soft,12,Soft,8,Super soft,2,Super soft,29,,,,,51
2017,Azerbaijan Grand Prix,magnussen,Super soft,12,Soft,10,Super soft,29,,,,,,,51
2017,Azerbaijan Grand Prix,sainz,Super soft,12,Soft,10,Super soft,29,,,,,,,51
2017,Azerbaijan Grand Prix,alonso,Super soft,12,Soft,10,Super soft,29,,,,,,,51
2017,Azerbaijan Grand Prix,wehrlein,Super soft,12,Soft,1,Super soft,4,Super soft,4,,,,,21
2017,Azerbaijan Grand Prix,ericsson,Soft,12,Super soft,5,Super soft,5,,,,,,,22
2017,Azerbaijan Grand Prix,vandoorne,Soft,5,Super soft,17,Super soft,11,Super soft,18,,,,,51
2017,Azerbaijan Grand Prix,grosjean,Soft,3,Super soft,11,Super soft,8,Super soft,14,,14,,,50
2017,Azerbaijan Grand Prix,raikkonen,Super soft,12,Soft,8,Super soft,,,,,,,,20
2017,Azerbaijan Grand Prix,perez,Super soft,12,Soft,8,Super soft,,,,,,,,20
2017,Azerbaijan Grand Prix,massa,Super soft,12,Soft,10,Super soft,,,,,,,,22
2017,Azerbaijan Grand Prix,hulkenberg,Super soft,13,Soft,9,Super soft,,,,,,,,22
2017,Azerbaijan Grand Prix,verstappen,Super soft,,,,,,,,,,,,0
2017,Azerbaijan Grand Prix,kvyat,Super soft,,,,,,,,,,,,0
2017,Azerbaijan Grand Prix,palmer,Super soft,,,,,,,,,,,,0
2016,Bahrain Grand Prix,rosberg,Super soft,13,Soft,17,Super soft,9,Soft,18,,,,,57
2016,Bahrain Grand Prix,raikkonen,Super soft,12,Soft,17,Super soft,8,Soft,20,,,,,57
2016,Bahrain Grand Prix,hamilton,Super soft,13,Medium,15,Super soft,13,Soft,16,,,,,57
2016,Bahrain Grand Prix,ricciardo,Super soft,6,Soft,18,Soft,18,Medium,15,,,,,57
2016,Bahrain Grand Prix,grosjean,Super soft,11,Super soft,16,Super soft,13,Soft,17,,,,,57
2016,Bahrain Grand Prix,verstappen,Super soft,10,Soft,16,Medium,20,Super soft,11,,,,,57
2016,Bahrain Grand Prix,kvyat,Soft,16,Soft,18,Super soft,10,Super soft,12,,,,,56
2016,Bahrain Grand Prix,massa,Super soft,7,Medium,22,Medium,27,,,,,,,56
2016,Bahrain Grand Prix,bottas,Super soft,8,Medium,26,Soft,22,,,,,,,56
2016,Bahrain Grand Prix,vandoorne,Super soft,9,Soft,16,Soft,16,Super soft,15,,,,,56
2016,Bahrain Grand Prix,magnussen,Soft,12,Super soft,12,Super soft,14,Super soft,18,,,,,56
2016,Bahrain Grand Prix,ericsson,Soft,13,Soft,16,Medium,27,,,,,,,56
2016,Bahrain Grand Prix,wehrlein,Soft,11,Soft,18,Super soft,12,Super soft,15,,,,,56
2016,Bahrain Grand Prix,nasr,Soft,10,Soft,20,Medium,17,Super soft,9,,,,,56
2016,Bahrain Grand Prix,hulkenberg,Super soft,1,Soft,15,Medium,19,Super soft,16,Super soft,5,,,56
2016,Bahrain Grand Prix,perez,Super soft,2,Super soft,12,Soft,23,Super soft,19,,,,,56
2016,Bahrain Grand Prix,haryanto,Soft,12,Soft,19,Medium,13,Super soft,12,,,,,56
2016,Bahrain Grand Prix,sainz,Soft,2,Medium,18,Soft,,,,,,,,20
2016,Bahrain Grand Prix,gutierrez,Super soft,8,Super soft,,,,,,,,,,8
2016,Bahrain Grand Prix,button,Super soft,,,,,,,,,,,,
2016,Bahrain Grand Prix,vettel,,,,,,,,,,,,,
2016,Bahrain Grand Prix,palmer,,,,,,,,,,,,,
2017,Bahrain Grand Prix,vettel,Super soft,10,Super soft,23,Soft,24,,,,,,,57
2017,Bahrain Grand Prix,hamilton,Super soft,13,Soft,28,Soft,16,,,,,,,57
2017,Bahrain Grand Prix,bottas,Super soft,13,Super soft,17,Soft,27,,,,,,,57
2017,Bahrain Grand Prix,raikkonen,Super soft,12,Super soft,25,Soft,20,,,,,,,57
2017,Bahrain Grand Prix,ricciardo,Super soft,13,Soft,26,Super soft,18,,,,,,,57
2017,Bahrain Grand Prix,massa,Super soft,13,Soft,24,Soft,20,,,,,,,57
2017,Bahrain Grand Prix,perez,Super soft,13,Super soft,23,Soft,21,,,,,,,57
2017,Bahrain Grand Prix,grosjean,Super soft,12,Super soft,19,Soft,26,,,,,,,57
2017,Bahrain Grand Prix,hulkenberg,Super soft,13,Soft,23,Super soft,21,,,,,,,57
2017,Bahrain Grand Prix,ocon,Super soft,11,Super soft,26,Soft,20,,,,,,,57
2017,Bahrain Grand Prix,wehrlein,Super soft,11,Soft,45,,,,,,,,,56
2017,Bahrain Grand Prix,kvyat,Super soft,13,Soft,28,Super soft,15,,,,,,,56
2017,Bahrain Grand Prix,palmer,Super soft,13,Soft,24,Super soft,19,,,,,,,56
2017,Bahrain Grand Prix,alonso,Super soft,13,Soft,23,Super soft,18,,,,,,,54
2017,Bahrain Grand Prix,ericsson,Soft,33,Super soft,,,,,,,,,,33
2017,Bahrain Grand Prix,sainz,Super soft,12,Super soft,,,,,,,,,,12
2017,Bahrain Grand Prix,stroll,Super soft,8,Soft,,,,,,,,,,8
2017,Bahrain Grand Prix,verstappen,Super soft,,,,,,,,,,,,0
2017,Bahrain Grand Prix,magnussen,Super soft,,,,,,,,,,,,0
2017,Bahrain Grand Prix,vandoorne,,,,,,,,,,,,,0
2016,Belgian Grand Prix,rosberg,Soft,9,Medium,17,Medium,18,,,,,,,44
2016,Belgian Grand Prix,ricciardo,Soft,9,Soft,16,Medium,19,,,,,,,44
2016,Belgian Grand Prix,hamilton,Medium,9,Soft,12,Soft,11,Medium,12,,,,,44
2016,Belgian Grand Prix,hulkenberg,Super soft,6,Soft,3,Medium,14,,,,,,,23
2016,Belgian Grand Prix,perez,Super soft,6,Soft,18,Medium,20,,,,,,,44
2016,Belgian Grand Prix,vettel,Soft,1,Soft,22,Soft,21,,,,,,,44
2016,Belgian Grand Prix,alonso,Medium,9,Soft,14,Medium,21,,,,,,,44
2016,Belgian Grand Prix,bottas,Super soft,7,Soft,16,Medium,21,,,,,,,44
2016,Belgian Grand Prix,raikkonen,Soft,1,Super soft,4,Soft,19,Medium,20,,,,,44
2016,Belgian Grand Prix,massa,Super soft,2,Soft,20,Medium,22,,,,,,,44
2016,Belgian Grand Prix,verstappen,Super soft,1,Medium,15,Soft,11,Soft,17,,,,,44
2016,Belgian Grand Prix,gutierrez,Soft,7,Soft,15,Medium,22,,,,,,,44
2016,Belgian Grand Prix,grosjean,Soft,6,Soft,17,Medium,21,,,,,,,44
2016,Belgian Grand Prix,kvyat,Soft,9,Soft,21,Medium,14,Super soft,9,,,,,53
2016,Belgian Grand Prix,palmer,Soft,6,Soft,16,Medium,12,Super soft,10,,,,,44
2016,Belgian Grand Prix,ocon,Soft,6,Medium,18,Medium,19,,,,,,,43
2016,Belgian Grand Prix,nasr,Soft,1,Medium,8,Soft,14,Medium,20,,,,,43
2016,Belgian Grand Prix,magnussen,Soft,5,,,,,,,,,,,5
2016,Belgian Grand Prix,ericsson,Soft,3,,,,,,,,,,,3
2016,Belgian Grand Prix,sainz,Soft,1,,,,,,,,,,,1
2016,Belgian Grand Prix,button,Super soft,1,,,,,,,,,,,1
2016,Belgian Grand Prix,wehrlein,,,,,,,,,,,,,0
2017,Belgian Grand Prix,hamilton,Ultra soft,12,Soft,18,Soft,14,,,,,,,44
2017,Belgian Grand Prix,vettel,Ultra soft,14,Soft,16,Ultra soft,14,,,,,,,44
2017,Belgian Grand Prix,ricciardo,Ultra soft,14,Super soft,16,Ultra soft,14,,,,,,,44
2017,Belgian Grand Prix,raikkonen,Ultra soft,15,Soft,14,Ultra soft,15,,,,,,,44
2017,Belgian Grand Prix,bottas,Ultra soft,13,Soft,17,Soft,14,,,,,,,44
2017,Belgian Grand Prix,hulkenberg,Ultra soft,11,Soft,18,Ultra soft,15,,,,,,,44
2017,Belgian Grand Prix,grosjean,Ultra soft,10,Soft,19,Super soft,15,,,,,,,44
2017,Belgian Grand Prix,massa,Super soft,11,Soft,18,Ultra soft,15,,,,,,,44
2017,Belgian Grand Prix,ocon,Ultra soft,10,Super soft,17,Super soft,2,Ultra soft,15,,,,,44
2017,Belgian Grand Prix,sainz,Ultra soft,19,Soft,10,Super soft,15,,,,,,,44
2017,Belgian Grand Prix,stroll,Super soft,9,Soft,20,Ultra soft,15,,,,,,,44
2017,Belgian Grand Prix,kvyat,Super soft,18,Ultra soft,12,Ultra soft,14,,,,,,,44
2017,Belgian Grand Prix,palmer,Ultra soft,8,Soft,22,Ultra soft,14,,,,,,,44
2017,Belgian Grand Prix,vandoorne,Super soft,18,Ultra soft,12,Ultra soft,14,,,,,,,44
2017,Belgian Grand Prix,magnussen,Ultra soft,9,Soft,21,Super soft,4,Ultra soft,10,,,,,44
2017,Belgian Grand Prix,ericsson,Super soft,8,Soft,15,Soft,6,Ultra soft,15,,,,,44
2017,Belgian Grand Prix,perez,Ultra soft,12,Super soft,13,Super soft,4,Ultra soft,,,,,,29
2017,Belgian Grand Prix,alonso,Ultra soft,10,Soft,15,,,,,,,,,25
2017,Belgian Grand Prix,verstappen,Ultra soft,7,,,,,,,,,,,7
2017,Belgian Grand Prix,wehrlein,Soft,2,,,,,,,,,,,2
2016,Brazilian Grand Prix,hamilton,Wet,20,Wet,8,Wet,43,,,,,,,71
2016,Brazilian Grand Prix,rosberg,Wet,20,Wet,8,Wet,43,,,,,,,71
2016,Brazilian Grand Prix,verstappen,Wet,13,Intermediate,7,Wet,8,Wet,15,Intermediate,11,Wet,17,71
2016,Brazilian Grand Prix,perez,Wet,20,Wet,8,Wet,43,,,,,,,71
2016,Brazilian Grand Prix,vettel,Wet,10,Intermediate,10,Wet,8,Wet,43,,,,,71
2016,Brazilian Grand Prix,sainz,Wet,20,Wet,8,Wet,43,,,,,,,71
2016,Brazilian Grand Prix,hulkenberg,Wet,20,Wet,2,Wet,6,Wet,43,,,,,71
2016,Brazilian Grand Prix,ricciardo,Wet,13,Intermediate,7,Wet,8,Wet,12,Wet,19,,,40
2016,Brazilian Grand Prix,nasr,Wet,20,Wet,8,Wet,43,,,,,,,71
2016,Brazilian Grand Prix,alonso,Wet,9,Intermediate,11,Wet,8,Wet,43,,,,,71
2016,Brazilian Grand Prix,bottas,Wet,9,Intermediate,11,Wet,8,Wet,10,,,,,38
2016,Brazilian Grand Prix,ocon,Wet,20,Wet,8,Wet,43,,,,,,,71
2016,Brazilian Grand Prix,kvyat,Wet,9,Intermediate,8,Intermediate,3,Wet,8,,,,,28
2016,Brazilian Grand Prix,magnussen,Wet,7,Intermediate,13,Wet,8,Wet,13,,,,,41
2016,Brazilian Grand Prix,wehrlein,Wet,20,Wet,8,Wet,24,Wet,19,,,,,71
2016,Brazilian Grand Prix,button,Wet,8,Intermediate,12,Wet,8,Wet,6,Intermediate,10,Wet,27,61
2016,Brazilian Grand Prix,gutierrez,Wet,12,Intermediate,8,Wet,8,Wet,32,Wet,,,,60
2016,Brazilian Grand Prix,massa,Wet,9,Intermediate,11,Wet,8,Wet,3,Intermediate,,,,31
2016,Brazilian Grand Prix,palmer,Wet,9,Intermediate,8,Wet,,,,,,,,17
2016,Brazilian Grand Prix,raikkonen,Wet,,,,,,,,,,,,0
2016,Brazilian Grand Prix,ericsson,Wet,9,Intermediate,,,,,,,,,,9
2016,Brazilian Grand Prix,grosjean,,,,,,,,,,,,,
2017,Brazilian Grand Prix,vettel,Super soft,28,Soft,43,,,,,,,,,71
2017,Brazilian Grand Prix,bottas,Super soft,27,Soft,44,,,,,,,,,71
2017,Brazilian Grand Prix,raikkonen,Super soft,29,Soft,42,,,,,,,,,71
2017,Brazilian Grand Prix,hamilton,Soft,43,Super soft,28,,,,,,,,,71
2017,Brazilian Grand Prix,verstappen,Super soft,28,Soft,34,Super soft,9,,,,,,,71
2017,Brazilian Grand Prix,ricciardo,Soft,1,Soft,42,Super soft,28,,,,,,,71
2017,Brazilian Grand Prix,massa,Super soft,27,Soft,44,,,,,,,,,71
2017,Brazilian Grand Prix,alonso,Super soft,28,Soft,43,,,,,,,,,71
2017,Brazilian Grand Prix,perez,Super soft,35,Soft,36,,,,,,,,,71
2017,Brazilian Grand Prix,hulkenberg,Super soft,30,Soft,41,,,,,,,,,71
2017,Brazilian Grand Prix,sainz,Super soft,31,Soft,40,,,,,,,,,71
2017,Brazilian Grand Prix,gasly,Soft,44,Super soft,27,,,,,,,,,71
2017,Brazilian Grand Prix,ericsson,Soft,44,Super soft,27,,,,,,,,,71
2017,Brazilian Grand Prix,wehrlein,Super soft,1,Soft,70,,,,,,,,,71
2017,Brazilian Grand Prix,grosjean,Super soft,1,Soft,48,,,,,,,,,49
2017,Brazilian Grand Prix,stroll,Super soft,28,Super soft,39,Super soft,4,,,,,,,71
2017,Brazilian Grand Prix,hartley,Super soft,27,Soft,,,,,,,,,,27
2017,Brazilian Grand Prix,ocon,Super soft,,,,,,,,,,,,0
2017,Brazilian Grand Prix,vandoorne,Super soft,,,,,,,,,,,,0
2017,Brazilian Grand Prix,magnussen,Super soft,,,,,,,,,,,,0
2016,British Grand Prix,hamilton,Wet,7,Intermediate,10,Medium,35,,,,,,,52
2016,British Grand Prix,rosberg,Wet,7,Intermediate,10,Medium,35,,,,,,,52
2016,British Grand Prix,verstappen,Wet,7,Intermediate,11,Medium,34,,,,,,,52
2016,British Grand Prix,ricciardo,Wet,6,Intermediate,11,Medium,35,,,,,,,52
2016,British Grand Prix,raikkonen,Wet,5,Intermediate,11,Medium,36,,,,,,,52
2016,British Grand Prix,perez,Wet,7,Intermediate,10,Medium,35,,,,,,,52
